,ComRevCat,ComRevDivCd,ComBrand,ComGroup,ComFamily,ComMT,Count,Avg,StdDev,Low,Med,High,Low_m,Low_b,Med_m,Med_b,High_m,High_b,r2,MSE,QP_ComMedPofL,QP_ComLogListPrice,QP_LogDealSize,QP_ComPctContrib,QP_UpgMES,QP_ClientSeg=E,QP_Indirect(1/0),QP_EndOfQtr,QP_ComDelgPriceL4PofL,PV_ComMedPofL,PV_ComLogListPrice,PV_LogDealSize,PV_ComPctContrib,PV_UpgMES,PV_ClientSeg=E,PV_Indirect(1/0),PV_EndOfQtr,PV_ComDelgPriceL4PofL,Qr2,QMSE,Adj_YtoMedPofL,Adj_psych,Adj_InputByBrand,avg_quote_cost,avg_quote_prc,avg_quote_prc_wp,avg_quote_prc_GP,avg_quote_prc_EGP,avg_opt_prc,avg_opt_prc_wp,avg_opt_prc_GP,avg_opt_prc_EGP
20,H,Power,POWER SYSTEM MEDIUM,,,,157.0,0.242874032979,0.156899154047,0.0282511210762,0.241772151899,0.504777070064,0.0,0.0282511210762,0.0,0.241772151899,0.0,0.504777070064,0.0993882015305,,2.273254,0.098184,-0.143665,0,0.16036,-0.11783,0,-0.096144,0,0.0,0.0001064,0.0,0,9e-07,3.5e-05,0,2.4e-06,0,0.84208586116985251,0.11490184399628872,-0.052119042546116379,1.04,0,0.0673419283877,0.242874032979,0.520425799668,0.599226442441,0.24676009168,0.245584841605,0.476384137409,0.795050038552,0.405963072475
21,H,Power,POWER SYSTEM MEDIUM,P SYSTEM MEDIUM,,,142.0,0.23168011527,0.160609472462,0.0282511210762,0.185365853659,0.504777070064,0.0,0.0282511210762,0.0,0.185365853659,0.0,0.504777070064,0.0428414930686,,3.597116,0.092503,-0.172961,0,0.099871,-0.108579,0,-0.083643,0,2e-07,0.0005076,0.0,0,0.0158548,0.0005161,0,0.0001169,0,0.45955060775322543,0.11849043337005578,-0.046314261611114349,1.04,0,0.0581042907768,0.23168011527,0.537676502564,0.605848446159,0.257117392855,0.237740978856,0.482724547454,0.820012599082,0.421737152219
22,H,Storage,,,,,4516.0,0.200012828519,0.10090566993,0.068449197861,0.179566563467,0.39649122807,0.481175090716,0.038394579559,0.61987672742,0.0752245403613,0.665096216033,0.186550595999,0.42207624519,,1.050276,0,-0.002381,0.108472,0.012265,-0.002564,-0.047035,0.006329,0.198455,0.0,0,1.78e-05,0.0,1.94e-05,0.2522951,0.0060199,0.0060493,0.0,0.89054917690656821,0.074114896269668953,-0.011673270674989189,1.04,0,0.181148940579,0.200012828519,0.556250877682,-0.0101859786713,-0.0962608812485,0.239615337743,0.292557817891,0.270902750635,0.100521076196
23,H,Storage,DS8000,,,,189.0,0.149236893261,0.115780807659,0.0399572649573,0.109615384615,0.396226415094,0.0,0.0399572649573,0.0,0.109615384615,0.0,0.396226415094,0.0508298778667,,10.616675,-0.124298,-0.033734,0.141647,-0.11528,-0.077083,0,0,0,0.0,8.4e-06,0.2626709,0.3893666,0.0,6e-07,0,0,0,0.77154110465574921,0.090281187217387662,-0.042204536729166089,1.04,0,0.0614630441347,0.149236893261,0.604422641287,0.326376847863,0.101962586506,0.189983731429,0.441227651574,0.749334684945,0.374603734705
24,H,Storage,DS8000,DS8000 HW,,,162.0,0.135451652899,0.0997805329595,0.0399572649573,0.106601851852,0.388172265272,0.0,0.0399572649573,0.0,0.106601851852,0.0,0.388172265272,0.0319714212071,,9.640381,-0.086712,-0.052134,0,-0.121311,-0.063851,0,0,0,0.0,0.0,0.0043904,0,0.0,2.49e-05,0,0,0,0.30176330434200094,0.083635705216380724,-0.028849801047223539,1.04,0,0.0685136744312,0.135451652899,0.636785501498,0.238911890943,0.0519101774067,0.191488036379,0.425495349565,0.715804775464,0.34984186479
25,H,Storage,FLASH,,,,244.0,0.132989908267,0.0919852818093,0.0444915254237,0.111940298507,0.26917562724,0.338365797343,0.0381783352732,1.05726350253,0.0163407256498,1.9555516409,-0.00248276623497,0.485544459108,,0.919272,0,0.001726,0.058964,0.030135,-0.016625,0,-0.023761,0,0.0,0,0.4622821,0.1595296,0.0437512,0.0642689,0,0.026388,0,0.82181103626736041,0.068258443673304511,0.0039560779782778499,1.04,0,0.110564172305,0.132989908267,0.639450625629,0.039993889655,-0.0615537844786,0.158920307904,0.434400095793,0.295246935334,0.133862955832
26,H,Storage,FLASH,FLASH SYSTEM,,,244.0,0.132989908267,0.0919852818093,0.0444915254237,0.111940298507,0.26917562724,0.338365797343,0.0381783352732,1.05726350253,0.0163407256498,1.9555516409,-0.00248276623497,0.485544459108,,0.919272,0,0.001726,0.058964,0.030135,-0.016625,0,-0.023761,0,0.0,0,0.4622821,0.1595296,0.0437512,0.0642689,0,0.026388,0,0.82181103626736041,0.068258443673304511,0.0039560779782778499,1.04,0,0.110564172305,0.132989908267,0.639450625629,0.039993889655,-0.0615537844786,0.158920307904,0.434400095793,0.295246935334,0.133862955832
27,H,Storage,FLASH,FLASH SYSTEM,FLASH SYSTEM 840,,129.0,0.0859294665487,0.0438356572451,0.0399159663866,0.0783018867925,0.163188405797,0.586204436924,0.00811512764372,1.19687229826,-0.00437379092038,2.16453282773,-0.0376148036153,0.854103387386,,1.54178,0.026376,-0.03494,0.042592,0.028936,-0.013198,0,-0.013591,0,0.0,0.1290205,0.0449019,0.4570437,1.35e-05,0.0136623,0,0.009667,0,0.94508030433427881,0.022606455420969267,-0.003933784076036409,1.04,0,0.0735162989946,0.0859294665487,0.58684253995,0.0458949252957,-0.0412883118647,0.100189019164,0.346047690732,0.253539339717,0.0959265482196
28,H,Storage,FLASH,FLASH SYSTEM,FLASH SYSTEM 840,9843a,114.0,0.0761340115055,0.0311290730869,0.0364754210698,0.0663768115942,0.125830825716,0.584727939983,0.00806546696354,1.07159027385,0.0025576117756,1.88971379911,-0.0206204295095,0.827492615237,,1.465374,0.053923,-0.058534,-0.090583,0.01944,-0.013491,0,-0.012611,0,0.0,0.0004002,0.0001308,0.0732949,0.0025099,0.0028719,0,0.0034266,0,0.95270951353348488,0.017886849454434389,0.0013920389466997307,1.04,0,0.0699599842458,0.0761340115055,0.623133365891,0.011319494289,-0.0599127340303,0.0926517892986,0.345628529237,0.238538960995,0.0872399285374
29,H,Storage,FLASH,FLASH SYSTEM,FLASHSYS V840,,90.0,0.193382412784,0.109125883767,0.110746268657,0.244957351526,0.471241170535,-0.0713294435767,0.124464420758,0.867406421467,0.0717245963,1.81384444633,0.0590749233297,0.214787548246,,-0.409081,-0.44756,0.442419,2.352919,-0.329121,-0.109748,0,0,0,0.4474099,0.0440386,0.033949,0.047682,0.0478221,1.49e-05,0,0,0,0.8169781101511,0.094994388396214768,0.0063774172992721589,1.04,0,0.147606970175,0.193382412784,0.682334507308,0.0732132217416,-0.0435063924109,0.239366869134,0.49719094514,0.386644637451,0.198651570817
